Sector,Período,Empleo
Industria_Micro,1º Trim 2024,69879.0
Industria_Micro,2º Trim 2024,68503.0
Comercio,1º Trim 1996,520178.0
Comercio,2º Trim 1996,527860.0
Comercio,3º Trim 1996,536994.0
Comercio,4º Trim 1996,552783.0
Comercio,1º Trim 1997,563901.0
Comercio,2º Trim 1997,571603.0
Comercio,3º Trim 1997,581901.0
Comercio,4º Trim 1997,599984.0
Comercio,1º Trim 1998,612061.0
Comercio,2º Trim 1998,617944.0
Comercio,3º Trim 1998,621745.0
Comercio,4º Trim 1998,628976.0
Comercio,1º Trim 1999,628543.0
Comercio,2º Trim 1999,622727.0
Comercio,3º Trim 1999,616282.0
Comercio,4º Trim 1999,620054.0
Comercio,1º Trim 2000,625346.0
Comercio,2º Trim 2000,619489.0
Comercio,3º Trim 2000,623845.0
Comercio,4º Trim 2000,636292.0
Comercio,1º Trim 2001,643317.0
Comercio,2º Trim 2001,635707.0
Comercio,3º Trim 2001,623654.0
Comercio,4º Trim 2001,610612.0
Comercio,1º Trim 2002,583308.0
Comercio,2º Trim 2002,563763.0
Comercio,3º Trim 2002,553954.0
Comercio,4º Trim 2002,557661.0
Comercio,1º Trim 2003,567939.0
Comercio,2º Trim 2003,574004.0
Comercio,3º Trim 2003,594536.0
Comercio,4º Trim 2003,619348.0
Comercio,1º Trim 2004,640982.0
Comercio,2º Trim 2004,652563.0
Comercio,3º Trim 2004,681825.0
Comercio,4º Trim 2004,711745.0
Comercio,1º Trim 2005,733127.0
Comercio,2º Trim 2005,745844.0
Comercio,3º Trim 2005,762952.0
Comercio,4º Trim 2005,791458.0
Comercio,1º Trim 2006,812787.0
Comercio,2º Trim 2006,819481.0
Comercio,3º Trim 2006,836668.0
Comercio,4º Trim 2006,866297.0
Comercio,1º Trim 2007,895042.0
Comercio,2º Trim 2007,902092.0
Comercio,3º Trim 2007,923826.0
Comercio,4º Trim 2007,967148.0
Comercio,1º Trim 2008,983261.0
Comercio,2º Trim 2008,991547.0
Comercio,3º Trim 2008,1003998.0
Comercio,4º Trim 2008,1014350.0
Comercio,1º Trim 2009,1013554.0
Comercio,2º Trim 2009,997371.0
Comercio,3º Trim 2009,998420.0
Comercio,4º Trim 2009,1015752.0
Comercio,1º Trim 2010,1031306.0
Comercio,2º Trim 2010,1027044.0
Comercio,3º Trim 2010,1036722.0
Comercio,4º Trim 2010,1060786.0
Comercio,1º Trim 2011,1078372.0
Comercio,2º Trim 2011,1074839.0
